Year,Ethnicity,Sex,Cause,Count,Region
2010,ASIAN & PACIFIC ISLANDER,Males,MALIGNANT NEOPLASMS,527,NYC
2010,ASIAN & PACIFIC ISLANDER,Males,MENTAL DISORDERS DUE TO USE OF ALCOHOL,9,NYC
2010,ASIAN & PACIFIC ISLANDER,Males,"NEPHRITIS, NEPHROTIC SYNDROME AND NEPHROSIS",11,NYC
2010,ASIAN & PACIFIC ISLANDER,Males,PARKINSONS DISEASE,7,NYC
2010,ASIAN & PACIFIC ISLANDER,Males,SEPTICEMIA,11,NYC
2010,ASIAN & PACIFIC ISLANDER,Males,SHORT GESTATION/LBW,7,NYC
2010,ASIAN & PACIFIC ISLANDER,Males,TUBERCULOSIS,5,NYC
2010,ASIAN & PACIFIC ISLANDER,Males,VIRAL HEPATITIS,14,NYC
2010,HISPANIC,Females,ACCIDENTS EXCEPT DRUG POISONING,59,NYC
2010,HISPANIC,Females,ALZHEIMERS DISEASE,71,NYC
2010,HISPANIC,Females,ASSAULT (HOMICIDE),22,NYC
2010,HISPANIC,Females,ATHEROSCLEROSIS,15,NYC
2010,HISPANIC,Females,BENIGN AND UNCERTAIN NEOPLASMS,23,NYC
2010,HISPANIC,Females,CEREBROVASCULAR DISEASE,168,NYC
2010,HISPANIC,Females,CHOLELITHIASIS AND DISORDERS OF GALLBLADDER,10,NYC
2010,HISPANIC,Females,CHRONIC LIVER DISEASE AND CIRRHOSIS,49,NYC
2010,HISPANIC,Females,CHRONIC LOWER RESPIRATORY DISEASES,156,NYC
2010,HISPANIC,Females,"CONGENITAL MALFORMATIONS,DEFORMATIONS",42,NYC
2010,HISPANIC,Females,DIABETES MELLITUS,219,NYC
2010,HISPANIC,Females,DISEASES OF HEART,1316,NYC
2010,HISPANIC,Females,ESSENTIAL HYPERTENSION AND RENAL DISEASES,95,NYC
2010,HISPANIC,Females,HUMAN IMMUNODEFICIENCY VIRUS DISEASE,79,NYC
2010,HISPANIC,Females,INFLUENZA AND PNEUMONIA,228,NYC
2010,HISPANIC,Females,INTENTIONAL SELF-HARM (SUICIDE),27,NYC
2010,HISPANIC,Females,MALIGNANT NEOPLASMS,1045,NYC
2010,HISPANIC,Females,"NEPHRITIS, NEPHROTIC SYNDROME AND NEPHROSIS",48,NYC
2010,HISPANIC,Females,PARKINSONS DISEASE,16,NYC
2010,HISPANIC,Females,PEPTIC ULCER,9,NYC
2010,HISPANIC,Females,"PREGNANCY, CHILDBIRTH AND THE PUERPERIUM",11,NYC
2010,HISPANIC,Females,PSYCH. SUBSTANCE USE & ACCIDENTAL DRUG POISONING,50,NYC
2010,HISPANIC,Females,SEPTICEMIA,33,NYC
2010,HISPANIC,Females,SHORT GESTATION/LBW,19,NYC
2010,HISPANIC,Females,VIRAL HEPATITIS,40,NYC
2010,HISPANIC,Males,ACCIDENTS EXCEPT DRUG POISONING,132,NYC
2010,HISPANIC,Males,ALZHEIMERS DISEASE,31,NYC
2010,HISPANIC,Males,AORTIC ANEURYSM AND DISSECTION,28,NYC
2010,HISPANIC,Males,ASSAULT (HOMICIDE),120,NYC
2010,HISPANIC,Males,ATHEROSCLEROSIS,13,NYC
2010,HISPANIC,Males,BENIGN AND UNCERTAIN NEOPLASMS,18,NYC
2010,HISPANIC,Males,CARDIOVASCULAR DISORDERS IN PERINATAL PERIOD,14,NYC
2010,HISPANIC,Males,CEREBROVASCULAR DISEASE,140,NYC
2010,HISPANIC,Males,CHRONIC LIVER DISEASE AND CIRRHOSIS,150,NYC
2010,HISPANIC,Males,CHRONIC LOWER RESPIRATORY DISEASES,149,NYC
2010,HISPANIC,Males,"CONGENITAL MALFORMATIONS,DEFORMATIONS",38,NYC
2010,HISPANIC,Males,DIABETES MELLITUS,187,NYC
2010,HISPANIC,Males,DISEASES OF HEART,1355,NYC
2010,HISPANIC,Males,ESSENTIAL HYPERTENSION AND RENAL DISEASES,75,NYC
2010,HISPANIC,Males,HUMAN IMMUNODEFICIENCY VIRUS DISEASE,189,NYC
2010,HISPANIC,Males,INFLUENZA AND PNEUMONIA,235,NYC
2010,HISPANIC,Males,INTENTIONAL SELF-HARM (SUICIDE),75,NYC
2010,HISPANIC,Males,MALIGNANT NEOPLASMS,1057,NYC
2010,HISPANIC,Males,MENTAL DISORDERS DUE TO USE OF ALCOHOL,46,NYC
2010,HISPANIC,Males,"NEPHRITIS, NEPHROTIC SYNDROME AND NEPHROSIS",44,NYC
2010,HISPANIC,Males,PARKINSONS DISEASE,18,NYC
2010,HISPANIC,Males,PSYCH. SUBSTANCE USE & ACCIDENTAL DRUG POISONING,138,NYC
2010,HISPANIC,Males,SEPTICEMIA,31,NYC
2010,HISPANIC,Males,SHORT GESTATION/LBW,21,NYC
2010,HISPANIC,Males,VIRAL HEPATITIS,88,NYC
2010,NON-HISPANIC BLACK,Females,ACCIDENTS EXCEPT DRUG POISONING,58,NYC
2010,NON-HISPANIC BLACK,Females,ALZHEIMERS DISEASE,88,NYC
2010,NON-HISPANIC BLACK,Females,ANEMIAS,19,NYC
2010,NON-HISPANIC BLACK,Females,AORTIC ANEURYSM AND DISSECTION,16,NYC
2010,NON-HISPANIC BLACK,Females,ASSAULT (HOMICIDE),47,NYC
2010,NON-HISPANIC BLACK,Females,ATHEROSCLEROSIS,23,NYC
2010,NON-HISPANIC BLACK,Females,BENIGN AND UNCERTAIN NEOPLASMS,26,NYC
2010,NON-HISPANIC BLACK,Females,CEREBROVASCULAR DISEASE,259,NYC
2010,NON-HISPANIC BLACK,Females,CHRONIC LIVER DISEASE AND CIRRHOSIS,43,NYC
2010,NON-HISPANIC BLACK,Females,CHRONIC LOWER RESPIRATORY DISEASES,206,NYC
2010,NON-HISPANIC BLACK,Females,"CONGENITAL MALFORMATIONS,DEFORMATIONS",33,NYC
2010,NON-HISPANIC BLACK,Females,DIABETES MELLITUS,384,NYC
2010,NON-HISPANIC BLACK,Females,DISEASES OF HEART,2282,NYC
2010,NON-HISPANIC BLACK,Females,ESSENTIAL HYPERTENSION AND RENAL DISEASES,252,NYC
2010,NON-HISPANIC BLACK,Females,HUMAN IMMUNODEFICIENCY VIRUS DISEASE,152,NYC
2010,NON-HISPANIC BLACK,Females,INFLUENZA AND PNEUMONIA,275,NYC
2010,NON-HISPANIC BLACK,Females,INTENTIONAL SELF-HARM (SUICIDE),19,NYC
2010,NON-HISPANIC BLACK,Females,MALIGNANT NEOPLASMS,1768,NYC
2010,NON-HISPANIC BLACK,Females,"NEPHRITIS, NEPHROTIC SYNDROME AND NEPHROSIS",86,NYC
2010,NON-HISPANIC BLACK,Females,PEPTIC ULCER,15,NYC
2010,NON-HISPANIC BLACK,Females,"PREGNANCY, CHILDBIRTH AND THE PUERPERIUM",18,NYC
2010,NON-HISPANIC BLACK,Females,PSYCH. SUBSTANCE USE & ACCIDENTAL DRUG POISONING,63,NYC
2010,NON-HISPANIC BLACK,Females,SEPTICEMIA,55,NYC
2010,NON-HISPANIC BLACK,Females,SHORT GESTATION/LBW,29,NYC
2010,NON-HISPANIC BLACK,Females,VIRAL HEPATITIS,33,NYC
2010,NON-HISPANIC BLACK,Males,ACCIDENTS EXCEPT DRUG POISONING,147,NYC
2010,NON-HISPANIC BLACK,Males,ALZHEIMERS DISEASE,20,NYC
2010,NON-HISPANIC BLACK,Males,ANEMIAS,20,NYC
2010,NON-HISPANIC BLACK,Males,AORTIC ANEURYSM AND DISSECTION,25,NYC
2010,NON-HISPANIC BLACK,Males,ASSAULT (HOMICIDE),301,NYC
2010,NON-HISPANIC BLACK,Males,ATHEROSCLEROSIS,20,NYC
2010,NON-HISPANIC BLACK,Males,BENIGN AND UNCERTAIN NEOPLASMS,19,NYC
2010,NON-HISPANIC BLACK,Males,CARDIOVASCULAR DISORDERS IN PERINATAL PERIOD,15,NYC
2010,NON-HISPANIC BLACK,Males,CEREBROVASCULAR DISEASE,171,NYC
2010,NON-HISPANIC BLACK,Males,CHRONIC LIVER DISEASE AND CIRRHOSIS,68,NYC
2010,NON-HISPANIC BLACK,Males,CHRONIC LOWER RESPIRATORY DISEASES,202,NYC
2010,NON-HISPANIC BLACK,Males,"CONGENITAL MALFORMATIONS,DEFORMATIONS",34,NYC
2010,NON-HISPANIC BLACK,Males,DIABETES MELLITUS,279,NYC
2010,NON-HISPANIC BLACK,Males,DISEASES OF HEART,2015,NYC
2010,NON-HISPANIC BLACK,Males,ESSENTIAL HYPERTENSION AND RENAL DISEASES,178,NYC
